mal_id,title_hint,type,status,airing,score,scored_by,members,popularity,season,year,endpoint,page,accepted_by_project_rules,acceptance_reason,source
52991,Sousou no Frieren,,,,,,0,999999999,summer,2026,https://myanimelist.net/anime/season,,True,mal_season_html_id_discovery,mal_html
5114,Fullmetal Alchemist  Brotherhood,,,,,,0,999999999,summer,2026,https://myanimelist.net/anime/season,,True,mal_season_html_id_discovery,mal_html
61469,Steel Ball Run  JoJo no Kimyou na Bouken,,,,,,0,999999999,summer,2026,https://myanimelist.net/anime/season,,True,mal_season_html_id_discovery,mal_html
9253,Steins Gate,,,,,,0,999999999,summer,2026,https://myanimelist.net/anime/season,,True,mal_season_html_id_discovery,mal_html
51553,Tongari Boushi no Atelier,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59708,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 4th Season  2-nensei-hen 1 Gakki,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59983,Tsue to Tsurugi no Wistoria Season 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62568,Dr Stone  Science Future Part 3,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
56876,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
56734,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62601,Marriagetoxin,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60852,Koori no Jouheki,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62604,Otaku ni Yasashii Gal wa Inai,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63375,Nippon Sangoku,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60028,Himekishi wa Barbaroi no Yome,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61839,Aishiteru Game wo Owarasetai,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62146,Isekai Nonbiri Nouka 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61443,Shunkashuutou Daikousha  Haru no Mai,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61501,Kanan-sama wa Akumade Choroi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61831,Saikyou no Ousama Nidome no Jinsei wa Nani wo Suru Season 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62391,Kill Ao,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62164,Akane-banashi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62913,Needy Girl Overdose,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61687,Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59551,Ganbare Nakamura-kun,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61425,Ponkotsu Fuuki Iin to Skirt-take ga Futekisetsu na JK no Hanashi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62825,Saikyou no Shokugyou wa Yuusha demo Kenja demo Naku Kanteishi Kari Rashii desu yo,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59443,Reincarnation no Kaben,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61186,Kamiina Botan Yoeru Sugata wa Yuri no Hana,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62485,Kanojo Okarishimasu 5th Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61931,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu Season 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62893,Nigashita Sakana wa Ookikatta ga Tsuriageta Sakana ga Ookisugita Ken,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60444,Yowayowa Sensei,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60055,Yozakura-san Chi no Daisakusen 2nd Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61943,Haibara-kun no Tsuyokute Seishun New Game,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59393,Niwatori Fighter,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62050,Kami no Niwatsuki Kusunoki-tei,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63376,Megami Isekai Tensei Nani ni Naritai desu ka Ore Yuusha no Rokkotsu de,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62512,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 3rd Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62964,Mata Korosarete Shimatta no desu ne Tantei-sama,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61013,Replica datte Koi wo Suru,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62068,Snowball Earth,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62983,Marika-chan no Koukando wa Bukkowareteiru,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63014,Tadaima Ojamasaremasu,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
58877,Diamond no Ace  Act II Second Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62342,Maid-san wa Taberu dake,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
53732,Hidarikiki no Eren,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
58820,Awajima Hyakkei,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63304,Mamonogurai no Boukensha  Ore dake Mamono wo Kuratte Tsuyoku Naru,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62018,Ichijouma Mankitsugurashi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59835,Kirio Fanclub,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
56646,Hokuto no Ken  Fist of the North Star,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63433,Daikenja Riddle no Jikan Gyakkou,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63310,Ingoku Danchi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
58832,Kujima Utaeba Ie Hororo,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59176,Mahou no Shimai Lulutto Lilly,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62852,Ghost Concert  Missing Songs,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63469,Hyakki Yakoushou,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63709,Komekami Girls,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62495,Nezumi-kun no Chokki TV,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61217,Yuusha no Kuzu,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
53907,Tom to Jerry Gokko,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
57779,Dorohedoro Season 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62927,Fangkai Nage Nuwu,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
56885,Sousou no Frieren  ●● no Mahou,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62276,Guimi Zhi Zhu Specials,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59953,Mushen Ji,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63572,Dandelion,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63833,Baki-dou Part 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
47405,Wanmei Shijie,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
51039,Doupo Cangqiong  Nian Fan,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
55809,Xian Ni,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62155,Iya na Kao sare nagara Opantsu Misete Moraitai Returns,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63248,Ookii Onnanoko wa Suki desu ka,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
51836,Douluo Dalu II  Jueshi Tangmen,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
41409,Wushen Zhuzai,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
56524,Tunshi Xingkong 4th Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60651,Yu-Gi-Oh Card Game  The Chronicles,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62719,Quanzhi Fashi VII,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60591,Wei Miao Rensheng,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
51289,Zhe Tian,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
54437,Lian Qi Shi Wan Nian,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61107,GANSO BanG Dream Chan,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63957,Shiguang Xiao Juchang,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62340,Guangyin Zhi Wai,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60191,Cheng He Titong 2nd Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62241,Biao Ren Er,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61562,Ze Tian Ji 2026,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60588,Kai Pai La Guaishou Da Dianying,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63240,Fanren Xiu Xian Zhuan  Mulan Zhi Zhan,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62728,Jian Lai 2nd Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61556,Da Zhuzai  Nian Fan 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62651,Cang Yuan Tu 3,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62234,Zhan Shen  Fanchen Shenyu II,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60580,Xuan Jie Zhi Men,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64128,Otaku no Boku ga Ichigun Gal to Tsukiaerumade no Hanashi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61921,Shen Mu  Nian Fan,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60574,Shenkong Bi An,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61642,Wan Ren Zhi Shang,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62911,Yong Sheng  Tai Yuan Xian Fu,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62726,Tunshi Xingkong Movie  Juezhan Yuanshi Xing,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61557,Nitian Xie Shen  Nian Fan,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62718,Xingchen Bian  Zuizhong Ji,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63939,The Bloody Mary,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64217,Nikenichi Non Non Zenshou Kichi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63606,Zhe Tian Movie  Bei Guan Zhan Wang Teng,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60571,Jiang Ye,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64398,Guangyin Zhi Wai 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61626,Sou Shen Ji ONA,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
60592,Dadao Duxing  Die Long Bian,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63125,Odekake Kozame 2nd Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63967,Panlong,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63151,Mofusand,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63439,Dao Yao Xing,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64205,Shounen to Gundam,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63991,Benghuai  Xing Qiong Tiedao - Zhe Youxi Hai Neng Buneng Wanle,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64289,Garou Densetsu  CotW - Mr Karate,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64394,Shixiong A Shixiong  Zuizhong Ji,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64011,Garou Densetsu  CotW - Wolfgang Krauser,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63788,Fei Ren Zai 3rd Season Part 2,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63149,Yun Shen Buzhi Meng Special  Zhu Ming Zhi Yi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64375,Cheng Huang Lu,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64388,Jueshi Zhan Hun 2nd Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64079,Looney Tunes Gokko,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64181,Transformers  Wild King W,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64384,Zhangmen Didiao Dian,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64537,Lets Roll Cinnamoroll 2nd Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64325,Pie no Mi  Oshi no Mori e Youkoso,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63266,Tensei Akujo no Kuro Rekishi OVA,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63582,Kyonyuu ga Futari Inai to Bokki Shinai Otto no Tame ni Tomodachi wo Tsuretekita Tsuma,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63846,Heart Mark Oome,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63345,Love wa Gal kara Hajimaru Unmei,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63520,Todo no Tsumari,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63394,Chimimonryou,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63810,Paihame Kazoku,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63657,Seishidouin no Oshigoto,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64070,Furachi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63765,Nuki Nuki Zupposism,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64297,Muchuu no Tou,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64146,Kare no Shiranai Himitsu wo Irete The Animation,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64301,Hamehara  Sore Sekuhara desu,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59174,Mahouka Koukou no Rettousei Movie  Yotsuba Keishou-hen,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61230,Saishuu Gakushou Hibike Euphonium  Zenpen,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61202,Mononoke Movie 3  Hebigami,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59889,Kidou Keisatsu Patlabor  EZY,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
61806,Love Live Hasunosora Jogakuin School Idol Club Movie  Bloom Garden Party,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
62387,Meitantei Conan Movie 29  Highway no Datenshi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
58773,Keroro Gunsou Movie 6  Fukkatsu shite Sokkou Chikyuu Metsubou no Kiki de Arimasu,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64102,Kujira wo Yumemu,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
58205,Eri,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
56321,Zhong Kui,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63356,Sore Ike Anpanman  Pantan to Yakusoku no Hoshi,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64225,Mou Hitori no Alice,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63130,Boku no Hero Academia  More,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63830,Re Zero kara Hajimeru Break Time 4th Season,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63857,Tsue to Tsurugi no Wistoria Recap,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63503,Isekai no Sata wa Shachiku Shidai  Omoi wo Hasemashita,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63330,Android wa Keiken Ninzuu ni Hairimasu ka Special,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64359,Meitantei Conan  Hanamaru na Answer,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
64381,Osomatsu-san 4th Season  The Matsuno Ten,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
63153,Hyakushou Kizoku 3rd Season Specials,,,,,,0,999999999,spring,2026,https://myanimelist.net/anime/season/2026/spring,,True,mal_season_html_id_discovery,mal_html
59978,Sousou no Frieren 2nd Season,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
57658,Jujutsu Kaisen  Shimetsu Kaiyuu - Zenpen,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
55825,Jigokuraku 2nd Season,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
56009,Yuusha-kei ni Shosu  Choubatsu Yuusha 9004-tai Keimu Kiroku,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
60058,Oshi no Ko 3rd Season,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
60371,Seihantai na Kimi to Boku,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
59229,Enen no Shouboutai  San no Shou Part 2,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
55830,Fate strange Fake,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
61128,Yuusha Party wo Oidasareta Kiyoubinbou,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
58788,Ikoku Nikki,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
58505,Mato Seihei no Slave 2,,,,,,0,999999999,winter,2026,https://myanimelist.net/anime/season/2026/winter,,True,mal_season_html_id_discovery,mal_html
