mal_id,anilist_id,title,type,staff_id_anilist,staff_name,staff_role,staff_role_group,staff_language,staff_favorites_mal,staff_favorites_anilist,staff_favorites,source,staff_group_key
44388,122508.0,Biao Ren,ONA,181438,"Shi, Juansheng",Director,director,Chinese,1,3,3,AniList,staff_id_anilist:181438
44388,122508.0,Biao Ren,ONA,169895,"Deng, Zhiwei",Director,director,Chinese,0,0,0,AniList,staff_id_anilist:169895
44389,118201.0,Zi Chuan,ONA,243570,"Lao, Zhu",Original Story,original_creator,Chinese,0,0,0,AniList,staff_id_anilist:243570
44390,122516.0,Tianmei de Yaohen,ONA,206506,Yikai,Original Creator,original_creator,Chinese,0,5,5,AniList,staff_id_anilist:206506
44390,122516.0,Tianmei de Yaohen,ONA,206507,Ruisi,Original Creator,original_creator,Chinese,0,3,3,AniList,staff_id_anilist:206507
44406,120220.0,Da Wang Rao Ming,ONA,175576,Hui Shuohua De Zhouzi,Original Story,original_creator,Chinese,0,1,1,AniList,staff_id_anilist:175576
44408,122511.0,Long Zu,ONA,243503,Jiangnan,Original Story,original_creator,Chinese,0,2,2,AniList,staff_id_anilist:243503
44408,122511.0,Long Zu,ONA,202772,"Wang, Xin",Director,director,Chinese,0,0,0,AniList,staff_id_anilist:202772
44411,120205.0,Shi Ye Miao Yin,ONA,249021,Xiaoshili,Original Story,original_creator,Chinese,0,0,0,AniList,staff_id_anilist:249021
44411,120205.0,Shi Ye Miao Yin,ONA,217589,"Sun, Meng",Director,director,Japanese,4,3,4,AniList,staff_id_anilist:217589
44411,120205.0,Shi Ye Miao Yin,ONA,207775,"Qing, Shizi",Original Character Design,original_character_design,Chinese,0,1,1,AniList,staff_id_anilist:207775
44412,122639.0,Doupo Cangqiong 4th Season,ONA,125725,"Tudou, Tian Can",Original Story,original_creator,Chinese,59,55,59,AniList,staff_id_anilist:125725
44429,126896.0,Connected...,ONA,100066,"Morimoto, Kouji",Original Story,original_creator,Japanese,339,169,339,AniList,staff_id_anilist:100066
44429,126896.0,Connected...,ONA,100066,"Morimoto, Kouji",Director,director,Japanese,339,169,339,AniList,staff_id_anilist:100066
44511,127230.0,Chainsaw Man,TV,119917,"Fujimoto, Tatsuki",Original Creator,original_creator,Japanese,23059,14483,23059,AniList,staff_id_anilist:119917
44511,127230.0,Chainsaw Man,TV,133512,"Nakayama, Ryuu",Director,director,Japanese,115,228,228,AniList,staff_id_anilist:133512
44516,127050.0,Koroshi Ai,TV,122676,Fe,Original Creator,original_creator,Japanese,8,34,34,AniList,staff_id_anilist:122676
44516,127050.0,Koroshi Ai,TV,119886,"Ooba, Hideaki",Director,director,Japanese,4,6,6,AniList,staff_id_anilist:119886
44524,127090.0,Isekai Meikyuu de Harem wo,TV,119273,"Sogano, Shachi",Original Story,original_creator,Japanese,18,10,18,AniList,staff_id_anilist:119273
44524,127090.0,Isekai Meikyuu de Harem wo,TV,103584,"Tatsuwa, Naoyuki",Director,director,Japanese,23,16,23,AniList,staff_id_anilist:103584
44524,127090.0,Isekai Meikyuu de Harem wo,TV,101520,"Shiki, Douji",Original Character Design,original_character_design,Japanese,8,21,21,AniList,staff_id_anilist:101520
44583,127163.0,Rail Romanesque 2,TV,127485,Lose,Original Creator,original_creator,Japanese,0,14,14,AniList,staff_id_anilist:127485
44586,127227.0,Kakushigoto Movie,Movie,97662,"Kumeta, Kouji",Original Creator,original_creator,Japanese,1114,627,1114,AniList,staff_id_anilist:97662
44586,127227.0,Kakushigoto Movie,Movie,125186,"Murano, Yuuta",Director,director,Japanese,7,12,12,AniList,staff_id_anilist:125186
44588,132938.0,The Gregory Gallery Tour Special,Special,110251,"Iwata, Naomi",Original Creator,original_creator,Japanese,30,10,30,AniList,staff_id_anilist:110251
44590,127465.0,Adachi to Shimamura Mini Anime,ONA,99956,"Iruma, Hitoma",Original Story,original_creator,Japanese,127,177,177,AniList,staff_id_anilist:99956
44591,124668.0,Slime-tachi no Idobata Kaigi,ONA,125735,Roy,Original Story,original_creator,Japanese,6,6,6,AniList,staff_id_anilist:125735
44591,124668.0,Slime-tachi no Idobata Kaigi,ONA,122172,Ririnra,Original Character Design,original_character_design,Japanese,2,4,4,AniList,staff_id_anilist:122172
44616,127331.0,Crayon Shin-chan Movie 29: Nazo Meki! Hana no Tenkasu Gakuen,Movie,98293,"Usui, Yoshito",Original Creator,original_creator,Japanese,93,49,93,AniList,staff_id_anilist:98293
44616,127331.0,Crayon Shin-chan Movie 29: Nazo Meki! Hana no Tenkasu Gakuen,Movie,118513,"Takahashi, Wataru",Director,director,Japanese,0,1,1,AniList,staff_id_anilist:118513
44752,133353.0,Chinzei Hachirou Tametomo,ONA,120013,"Yahagi, Toshiyuki",Director,director,Japanese,3,3,3,AniList,staff_id_anilist:120013
44775,104363.0,I Wanna Be Your Friend,Movie,162633,"Ogawa, Iku",Director,director,Japanese,5,4,5,AniList,staff_id_anilist:162633
44776,103993.0,I Think You're a Little Confused,Movie,162633,"Ogawa, Iku",Director,director,Japanese,5,4,5,AniList,staff_id_anilist:162633
44807,127271.0,Ryuu to Sobakasu no Hime,Movie,100067,"Hosoda, Mamoru",Original Creator,original_creator,Japanese,7213,1844,7213,AniList,staff_id_anilist:100067
44807,127271.0,Ryuu to Sobakasu no Hime,Movie,100067,"Hosoda, Mamoru",Director,director,Japanese,7213,1844,7213,AniList,staff_id_anilist:100067
44881,127366.0,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,TV,124643,"Yamakawa, Naoki",Original Story,original_creator,Japanese,15,35,35,AniList,staff_id_anilist:124643
44881,127366.0,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,TV,148694,"Habara, Kumiko",Director,director,Japanese,1,2,2,AniList,staff_id_anilist:148694
44881,127366.0,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,TV,97400,"Akinari, Nao",Original Character Design,original_character_design,Japanese,27,34,34,AniList,staff_id_anilist:97400
44931,127371.0,Tonikaku Kawaii: SNS,OVA,100074,"Hata, Kenjirou",Original Creator,original_creator,Japanese,408,193,408,AniList,staff_id_anilist:100074
44931,127371.0,Tonikaku Kawaii: SNS,OVA,120505,"Ikehata, Hiroshi",Director,director,Japanese,23,23,23,AniList,staff_id_anilist:120505
44940,127400.0,World Trigger 3rd Season,TV,103785,"Ashihara, Daisuke",Original Creator,original_creator,Japanese,183,90,183,AniList,staff_id_anilist:103785
44940,127400.0,World Trigger 3rd Season,TV,110799,"Hatano, Morio",Director,director,Japanese,1,8,8,AniList,staff_id_anilist:110799
44942,127399.0,Shuumatsu no Walküre,ONA,105563,"Fukui, Takumi",Original Story,original_creator,Japanese,15,42,42,AniList,staff_id_anilist:105563
44942,127399.0,Shuumatsu no Walküre,ONA,117491,"Umemura, Shinya",Original Story,original_creator,Japanese,8,25,25,AniList,staff_id_anilist:117491
44942,127399.0,Shuumatsu no Walküre,ONA,141677,"Ookubo, Masao",Director,director,Japanese,3,2,3,AniList,staff_id_anilist:141677
44942,127399.0,Shuumatsu no Walküre,ONA,133236,Azychika,Original Character Design,original_character_design,Japanese,0,42,42,AniList,staff_id_anilist:133236
44961,127401.0,Platinum End,TV,97111,"Ooba, Tsugumi",Original Story,original_creator,Japanese,0,969,969,AniList,staff_id_anilist:97111
44961,127401.0,Platinum End,TV,96888,"Obata, Takeshi",Original Character Design,original_character_design,Japanese,4812,1312,4812,AniList,staff_id_anilist:96888
44983,127368.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III OVA,OVA,118412,"Oomori, Fujino",Original Story,original_creator,Japanese,0,207,207,AniList,staff_id_anilist:118412
44983,127368.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III OVA,OVA,98249,"Yasuda, Suzuhito",Original Character Design,original_character_design,Japanese,325,183,325,AniList,staff_id_anilist:98249
45055,127412.0,Taishou Otome Otogibanashi,TV,108851,"Kirioka, Sana",Original Creator,original_creator,Japanese,39,47,47,AniList,staff_id_anilist:108851
45055,127412.0,Taishou Otome Otogibanashi,TV,200485,"Hatori, Jun",Director,director,Japanese,0,1,1,AniList,staff_id_anilist:200485
45196,127991.0,Wan Jie Fa Shen,ONA,156807,"Moshi, An",Original Story,original_creator,Chinese,0,1,1,AniList,staff_id_anilist:156807
45196,127991.0,Wan Jie Fa Shen,ONA,335042,"Gu, Fei",Director,director,Chinese,0,0,0,AniList,staff_id_anilist:335042
45207,127691.0,Okashina Sabaku no Suna to Manu,TV,154441,"Takamura, Suzuna",Original Creator,original_creator,Japanese,1,0,1,AniList,staff_id_anilist:154441
45207,127691.0,Okashina Sabaku no Suna to Manu,TV,161018,"Nagatani, Yuuji",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:161018
45425,127549.0,Slow Loop,TV,137157,"Uchino, Maiko",Original Creator,original_creator,Japanese,5,13,13,AniList,staff_id_anilist:137157
45425,127549.0,Slow Loop,TV,119394,"Akitaya, Noriaki",Director,director,Japanese,7,11,11,AniList,staff_id_anilist:119394
45486,127550.0,Kuma Kuma Kuma Bear Punch!,TV,143342,Kumanano,Original Story,original_creator,Japanese,11,35,35,AniList,staff_id_anilist:143342
45486,127550.0,Kuma Kuma Kuma Bear Punch!,TV,118952,"Nobuta, Yuu",Director,director,Japanese,8,2,8,AniList,staff_id_anilist:118952
45486,127550.0,Kuma Kuma Kuma Bear Punch!,TV,111725,029,Original Character Design,original_character_design,Japanese,9,58,58,AniList,staff_id_anilist:111725
45489,127619.0,Aggressive Retsuko (ONA) 4th Season,ONA,117351,Rarecho,Director,director,Japanese,0,15,15,AniList,staff_id_anilist:117351
45518,129872.0,Urvan,ONA,134777,"Umesawa, Atsutoshi",Director,director,Japanese,0,3,3,AniList,staff_id_anilist:134777
45556,127595.0,Wu Liuqi: Xuanwu Guo Pian,ONA,156837,"He, Xiaofeng",Original Creator,original_creator,Chinese,32,70,70,AniList,staff_id_anilist:156837
45556,127595.0,Wu Liuqi: Xuanwu Guo Pian,ONA,156837,"He, Xiaofeng",Director,director,Chinese,32,70,70,AniList,staff_id_anilist:156837
45557,126392.0,Chang Jian Feng Yun,ONA,248295,"Sa, Lalei",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:248295
45558,129202.0,Fanren Xiu Xian Zhuan: Yan Jia Bao Dazhan,ONA,140171,"Wang, Yu",Original Story,original_creator,Chinese,8,9,9,AniList,staff_id_anilist:140171
45560,128034.0,Orient,TV,97703,"Ootaka, Shinobu",Original Creator,original_creator,Japanese,0,423,423,AniList,staff_id_anilist:97703
45560,128034.0,Orient,TV,109785,"Yanagisawa, Tetsuya",Director,director,Japanese,33,11,33,AniList,staff_id_anilist:109785
45567,128535.0,Gekidan Nanatsu no Taizai,ONA,98251,"Suzuki, Nakaba",Original Creator,original_creator,Japanese,383,160,383,AniList,staff_id_anilist:98251
45572,127688.0,Mahouka Koukou no Yuutousei,TV,110613,"Satou, Tsutomu",Original Creator,original_creator,Japanese,84,39,84,AniList,staff_id_anilist:110613
45572,127688.0,Mahouka Koukou no Yuutousei,TV,113411,"Mori, Yuu",Original Creator,original_creator,Japanese,0,2,2,AniList,staff_id_anilist:113411
45572,127688.0,Mahouka Koukou no Yuutousei,TV,105935,"Tachibana, Hideki",Director,director,Japanese,15,15,15,AniList,staff_id_anilist:105935
45572,127688.0,Mahouka Koukou no Yuutousei,TV,112601,"Ishida, Kana",Original Character Design,original_character_design,Japanese,12,33,33,AniList,staff_id_anilist:112601
45574,127957.0,Holy Knight Light,ONA,282347,Hypergryph,Original Creator,original_creator,Chinese,0,79,79,AniList,staff_id_anilist:282347
45576,127720.0,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,TV,118743,"Magonote, Rifujin na",Original Story,original_creator,Japanese,1458,972,1458,AniList,staff_id_anilist:118743
45576,127720.0,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,TV,121819,"Okamoto, Manabu",Director,director,Japanese,85,67,85,AniList,staff_id_anilist:121819
45576,127720.0,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,TV,118744,Sirotaka,Original Character Design,original_character_design,Japanese,88,221,221,AniList,staff_id_anilist:118744
45577,127721.0,IDOLiSH7 Third Beat!,TV,111033,"Tsushimi, Bunta",Original Story,original_creator,Japanese,15,43,43,AniList,staff_id_anilist:111033
45577,127721.0,IDOLiSH7 Third Beat!,TV,112645,"Bessho, Makoto",Director,director,Japanese,1,8,8,AniList,staff_id_anilist:112645
45577,127721.0,IDOLiSH7 Third Beat!,TV,96878,"Tanemura, Arina",Original Character Design,original_character_design,Japanese,2019,452,2019,AniList,staff_id_anilist:96878
45582,130370.0,Ficfyon7,Movie,264993,"Okamura, Kawai +",Director,director,Japanese,0,1,1,AniList,staff_id_anilist:264993
45584,126911.0,Don't Cry (Movie),Movie,153822,"Takashima, Tomoya",Director,director,Japanese,6,0,6,AniList,staff_id_anilist:153822
45585,128398.0,2.43 Mini Anime: Volleyball Kouza,ONA,98690,"Kabei, Yukako",Original Story,original_creator,Japanese,13,5,13,AniList,staff_id_anilist:98690
45585,128398.0,2.43 Mini Anime: Volleyball Kouza,ONA,105599,"Yamakawa, Aiji",Original Character Design,original_character_design,Japanese,116,42,116,AniList,staff_id_anilist:105599
45587,128369.0,Itazuraguma no Gloomy,TV,203947,"Chack, Mori",Original Creator,original_creator,Japanese,2,4,4,AniList,staff_id_anilist:203947
45587,128369.0,Itazuraguma no Gloomy,TV,142116,"Kubota, Takehiro",Director,director,Japanese,1,6,6,AniList,staff_id_anilist:142116
45596,131999.0,Kindan Joshi,TV,373301,"Toda, Kentarou",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:373301
45599,122654.0,Xue Ying Ling Zhu 2nd Season,ONA,119330,"Xihongshi, Wo Chi",Original Story,original_creator,Chinese,31,47,47,AniList,staff_id_anilist:119330
45604,127363.0,Jaku-Chara Tomozaki-kun Specials,Special,123016,"Yaku, Yuki",Original Story,original_creator,Japanese,0,55,55,AniList,staff_id_anilist:123016
45604,127363.0,Jaku-Chara Tomozaki-kun Specials,Special,121338,Fly,Original Character Design,original_character_design,Korean,95,247,247,AniList,staff_id_anilist:121338
45605,127863.0,Bear Bear Bear Kuma! Kumadam-hen,Special,143342,Kumanano,Original Story,original_creator,Japanese,11,35,35,AniList,staff_id_anilist:143342
45605,127863.0,Bear Bear Bear Kuma! Kumadam-hen,Special,111725,029,Original Character Design,original_character_design,Japanese,9,58,58,AniList,staff_id_anilist:111725
45607,129165.0,Yu Tong,Movie,206838,"Wan, Guchan",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:206838
45611,128019.0,Tadaima! Chibi Godzilla Season 2,ONA,150422,"Hino, Tommy",Director,director,Japanese,1,0,1,AniList,staff_id_anilist:150422
45613,127911.0,Kawaii dake ja Nai Shikimori-san,TV,133827,"Maki, Keigo",Original Creator,original_creator,Japanese,39,77,77,AniList,staff_id_anilist:133827
45613,127911.0,Kawaii dake ja Nai Shikimori-san,TV,142412,"Itou, Ryouta",Director,director,Japanese,6,12,12,AniList,staff_id_anilist:142412
45616,127888.0,Wakame Buildings,ONA,101133,"Shishido, Koujirou",Director,director,Japanese,0,3,3,AniList,staff_id_anilist:101133
45618,130515.0,Dinosaur Biyori,TV,137892,"Nonaka, Akifumi",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:137892
45620,127958.0,Gyokou no Nikuko-chan,Movie,202854,"Nishi, Kanako",Original Creator,original_creator,Japanese,1,1,1,AniList,staff_id_anilist:202854
45620,127958.0,Gyokou no Nikuko-chan,Movie,110643,"Watanabe, Ayumu",Director,director,Japanese,105,149,149,AniList,staff_id_anilist:110643
45643,132238.0,With All Our Hearts,ONA,104595,"Yonebayashi, Hiromasa",Director,director,Japanese,146,58,146,AniList,staff_id_anilist:104595
45649,128207.0,The First Slam Dunk,Movie,96911,"Inoue, Takehiko",Original Creator,original_creator,Japanese,16613,7361,16613,AniList,staff_id_anilist:96911
45649,128207.0,The First Slam Dunk,Movie,96911,"Inoue, Takehiko",Director,director,Japanese,16613,7361,16613,AniList,staff_id_anilist:96911
45653,128223.0,Soredemo Ayumu wa Yosetekuru,TV,118788,"Yamamoto, Souichirou",Original Creator,original_creator,Japanese,728,540,728,AniList,staff_id_anilist:118788
45653,128223.0,Soredemo Ayumu wa Yosetekuru,TV,120531,"Minato, Mirai",Director,director,Japanese,15,10,15,AniList,staff_id_anilist:120531
45654,122039.0,Xiyou Ji: Zai Shi Yao Wang,Movie,182647,"Wang, Yunfei",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:182647
45658,128367.0,Dokidoki! Mini Mini! Kakushi Dungeon Gekijou,ONA,120826,"Seto, Meguru",Original Story,original_creator,Japanese,9,4,9,AniList,staff_id_anilist:120826
45658,128367.0,Dokidoki! Mini Mini! Kakushi Dungeon Gekijou,ONA,152880,"Yamamoto, Yuuzou",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:152880
45658,128367.0,Dokidoki! Mini Mini! Kakushi Dungeon Gekijou,ONA,126995,"Takehana, Note",Original Character Design,original_character_design,Japanese,2,10,10,AniList,staff_id_anilist:126995
45665,128399.0,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,TV,204816,"Umatani, Taiga",Original Story,original_creator,Japanese,1,0,1,AniList,staff_id_anilist:204816
45665,128399.0,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,TV,111031,"Hishida, Masakazu",Director,director,Japanese,8,24,24,AniList,staff_id_anilist:111031
45731,128344.0,Argonavis Movie: Axia,Movie,100315,"Kou, Yuu",Director,director,Japanese,8,2,8,AniList,staff_id_anilist:100315
45782,128563.0,D4DJ Petit Mix,TV,172860,Bushiroad,Original Creator,original_creator,Japanese,0,36,36,AniList,staff_id_anilist:172860
45782,128563.0,D4DJ Petit Mix,TV,128168,"Miyajima, Seiya",Director,director,Japanese,0,4,4,AniList,staff_id_anilist:128168
45783,128400.0,Saiyuuki Reload: Zeroin,TV,97182,"Minekura, Kazuya",Original Creator,original_creator,Japanese,435,73,435,AniList,staff_id_anilist:97182
45783,128400.0,Saiyuuki Reload: Zeroin,TV,164479,"Takada, Misato",Director,director,Japanese,0,0,0,AniList,staff_id_anilist:164479
45961,128703.0,Assault Lily: Fruits,ONA,148375,"Obanazawa, Kenei",Original Creator,original_creator,Japanese,0,4,4,AniList,staff_id_anilist:148375
45961,128703.0,Assault Lily: Fruits,ONA,101184,"Saeki, Shouji",Director,director,Japanese,19,14,19,AniList,staff_id_anilist:101184
45999,128390.0,Enen no Shouboutai Mini Anime,ONA,100059,"Ookubo, Atsushi",Original Creator,original_creator,Japanese,1442,1114,1442,AniList,staff_id_anilist:100059
46000,128397.0,2.43: Seiin Koukou Danshi Volley-bu Mini Anime,ONA,98690,"Kabei, Yukako",Original Story,original_creator,Japanese,13,5,13,AniList,staff_id_anilist:98690
46000,128397.0,2.43: Seiin Koukou Danshi Volley-bu Mini Anime,ONA,105599,"Yamakawa, Aiji",Original Character Design,original_character_design,Japanese,116,42,116,AniList,staff_id_anilist:105599
46093,128545.0,Shiroi Suna no Aquatope,TV,100979,"Shinohara, Toshiya",Director,director,Japanese,60,33,60,AniList,staff_id_anilist:100979
46093,128545.0,Shiroi Suna no Aquatope,TV,119301,U35,Original Character Design,original_character_design,Japanese,9,90,90,AniList,staff_id_anilist:119301
46095,128546.0,Vivy: Fluorite Eye's Song,TV,118899,"Ezaki, Shinpei",Director,director,Japanese,23,17,23,AniList,staff_id_anilist:118899
46095,128546.0,Vivy: Fluorite Eye's Song,TV,121198,loundraw,Original Character Design,original_character_design,Japanese,355,385,385,AniList,staff_id_anilist:121198
46102,128547.0,Odd Taxi,TV,204553,"Kinoshita, Baku",Director,director,Japanese,113,63,113,AniList,staff_id_anilist:204553
46118,130402.0,Wave!! Surfing Yappe!! (TV),TV,122626,"Ozaki, Takaharu",Director,director,Japanese,35,14,35,AniList,staff_id_anilist:122626
46118,130402.0,Wave!! Surfing Yappe!! (TV),TV,108513,"Sarachi, Yomi",Original Character Design,original_character_design,Japanese,25,13,25,AniList,staff_id_anilist:108513
46119,128675.0,Mashiro no Oto Mini,ONA,96934,"Ragawa, Marimo",Original Creator,original_creator,Japanese,10,21,21,AniList,staff_id_anilist:96934
